id,competitionid,competitionname,seasonid,seasonname,matchid,matchname,matchdate,timemin,timesec,contestantid,contestantname,playerid,playername,eventname,openplaypass,tackle,shot,shotontarget,goal,expectedgoals,x,y
2602266753,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,38,42,b7jek1bop3eoughds0xi22tte,Debreceni VSC,f4skm2qtdg0c6hhkreboown2t,B. Dzsudzsák,Attempt Saved,0,0,1,1,0,0.027523385,83.06,25.02
2602267135,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,37,39,b7jek1bop3eoughds0xi22tte,Debreceni VSC,10t3g625pb0f124jtsqcskktm,D. Bárány,Attempt Saved,0,0,1,1,0,0.485807985,100.7,31.69
2602268271,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,40,16,b7jek1bop3eoughds0xi22tte,Debreceni VSC,40dnl479112ddb96ghwyv1r10,B. Vajda,Attempt Saved,0,0,1,0,0,0.038816311,86.63,22.37
2602269059,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,40,56,b7jek1bop3eoughds0xi22tte,Debreceni VSC,e3ixg9dyd33gqj3guimo9uvo5,J. Ferenczi,Miss,0,0,1,0,0,0.027358737,83.9,45.15
2602269149,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,40,59,b7jek1bop3eoughds0xi22tte,Debreceni VSC,8oaob0njabdeyb4ts4xj8eh62,O. Romanchuk,Miss,0,0,1,0,0,0.022014855,93.98,29.99
2602276923,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,48,6,b7jek1bop3eoughds0xi22tte,Debreceni VSC,40dnl479112ddb96ghwyv1r10,B. Vajda,Goal,0,0,1,1,1,0.266982257,99.86,31.48
2602296239,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,45,34,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Attempt Saved,0,0,1,1,0,0.197638556,94.92,33.32
2602307279,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,53,52,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Miss,0,0,1,0,0,0.013307423,96.08,47.87
2602312185,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,55,12,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,55pnhqsxzsj97rrp45trw5wq1,M. Abu Fani,Miss,0,0,1,0,0,0.07446146,98.7,25.91
2602313491,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,59,14,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,1kgj033oaxza2zuaeivr6r8b9,E. Botka,Attempt Saved,0,0,1,1,0,0.030307332,82.85,19.79
2602315087,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,60,36,b7jek1bop3eoughds0xi22tte,Debreceni VSC,em1ld1vkinimvqgkq5xl0drvu,B. Dominguès,Attempt Saved,0,0,1,0,0,0.054438982,89.46,48.28
2602315853,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,61,19,b7jek1bop3eoughds0xi22tte,Debreceni VSC,8oaob0njabdeyb4ts4xj8eh62,O. Romanchuk,Attempt Saved,0,0,1,0,0,0.030456241,79.07,36.86
2602318195,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,63,27,b7jek1bop3eoughds0xi22tte,Debreceni VSC,em1ld1vkinimvqgkq5xl0drvu,B. Dominguès,Goal,0,0,1,1,1,0.236349523,91.14,39.24
2602321053,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,66,44,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,e328gpounvynollwlh4gfatw5,D. Sigér,Attempt Saved,0,0,1,0,0,0.02624351,81.27,23.6
2602321083,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,66,46,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,2b1lk0zbkv8x09p0qal56xko9,B. Varga,Attempt Saved,0,0,1,1,0,0.634682417,95.13,31.89
2602322911,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,68,39,b7jek1bop3eoughds0xi22tte,Debreceni VSC,1lpy6en6pvo6bvquw0x5tn0t1,M. Szécsi,Miss,0,0,1,0,0,0.067473851,89.99,21.9
2602324133,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,69,38,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Miss,0,0,1,0,0,0.083659709,83.37,26.52
2602333833,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,76,46,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,doljygv55m8bka220vwvj1vit,A. Pešić,Attempt Saved,0,0,1,1,0,0.093906365,88.52,37.47
2602349393,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,88,33,b7jek1bop3eoughds0xi22tte,Debreceni VSC,479275ja0d2n7lerysrr1l6g9,A. Majdevac,Miss,0,0,1,0,0,0.083998576,95.66,34.61
2602351017,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,90,4,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,1kgj033oaxza2zuaeivr6r8b9,E. Botka,Attempt Saved,0,0,1,0,0,0.030817201,87.36,24.48
2602351179,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,90,5,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,1kgj033oaxza2zuaeivr6r8b9,E. Botka,Attempt Saved,0,0,1,0,0,0.036648367,87.05,25.64
2602351865,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cwbc76xugkxekjkpyawmf11qs,Ferencváros vs Debrecen,2023-10-08 00:00:00,90,59,b3o0wckz4w3fusytybpgxftgm,Ferencvárosi TC,doljygv55m8bka220vwvj1vit,A. Pešić,Miss,0,0,1,0,0,0.300497174,96.29,32.78
2601980831,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,0,51,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,eaabxaonk75x5k5nk48pvmb4l,I. Bognár,Miss,0,0,1,0,0,0.114395961,91.67,42.16
2601982421,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,3,28,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,cxx98knqlroknls0ur4fcav9x,Z. Kalmár,Attempt Saved,0,0,1,1,0,0.053042423,80.64,44.27
2601985365,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,7,7,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,1mlfypcr5dtbi27ilfvcl8v6d,B. Bese,Attempt Saved,0,0,1,0,0,0.072829068,95.03,31.96
2601985559,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,7,22,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,202fppogvtu6vm32hr1gvy6l1,D. Flores,Attempt Saved,0,0,1,1,0,0.021239713,81.59,36.92
2601987063,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,9,19,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,u7twvm3u037gv8xpna09de96,D. Zsóri,Miss,0,0,1,0,0,0.150512785,90.62,22.58
2601991591,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,15,37,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,czwpkn0tomppb4bdgd2bnb8wl,K. Kodro,Miss,0,0,1,0,0,0.096270293,92.72,31.28
2601995895,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,23,4,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,vkvty6cto6mrgpqruxgunw89,V. Gey,Attempt Saved,0,0,1,0,0,0.015899504,81.9,34.14
2601996027,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,23,17,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,80u0t08uu1a2ksfvs2jtqe5ex,L. Szabó,Attempt Saved,0,0,1,1,0,0.054136347,85.37,40.87
2601998713,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,28,43,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,b54lupefz2xttnsw0tdojkdlh,K. Thiam,Attempt Saved,0,0,1,0,0,0.015964102,73.19,28.63
2601999961,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,30,35,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,u7twvm3u037gv8xpna09de96,D. Zsóri,Attempt Saved,0,0,1,1,0,0.434026212,87.26,41.55
2602003975,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,34,57,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,czwpkn0tomppb4bdgd2bnb8wl,K. Kodro,Attempt Saved,0,0,1,1,0,0.079896085,96.92,43.59
2602009825,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,40,32,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,202fppogvtu6vm32hr1gvy6l1,D. Flores,Miss,0,0,1,0,0,0.182724491,98.81,35.7
2602014641,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,45,24,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4beu7c85f1ltnairjxjmceqne,M. Katona,Goal,0,0,1,1,1,0.039327763,87.99,47.87
2602016977,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,47,58,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4beu7c85f1ltnairjxjmceqne,M. Katona,Miss,0,0,1,0,0,0.057681959,86.0,39.58
2602037483,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,52,58,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,cxx98knqlroknls0ur4fcav9x,Z. Kalmár,Miss,0,0,1,0,0,0.015290186,75.5,45.22
2602038509,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,53,50,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,cxx98knqlroknls0ur4fcav9x,Z. Kalmár,Goal,0,0,1,1,1,0.06927684,86.63,41.41
2602041899,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,56,40,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,4beu7c85f1ltnairjxjmceqne,M. Katona,Post,0,0,1,0,0,0.056075797,80.22,36.72
2602041941,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,56,42,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,80u0t08uu1a2ksfvs2jtqe5ex,L. Szabó,Attempt Saved,0,0,1,1,0,0.191729501,88.83,32.1
2602044621,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,58,55,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,dvybjq5dwr1pv0jkahoc8raad,B. Gergényi,Miss,0,0,1,0,0,0.034674197,89.88,45.49
2602049555,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,63,50,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,202fppogvtu6vm32hr1gvy6l1,D. Flores,Miss,0,0,1,0,0,0.041009791,84.21,24.89
2602054259,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,68,45,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,7gap8u35ldilqjgdfk4b29uui,M. Kata,Attempt Saved,0,0,1,0,0,0.018332589,99.02,24.82
2602056017,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,70,55,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,1yq6rn81dkt09j67fid6olz2t,N. Špalek,Miss,0,0,1,0,0,0.039661154,80.54,33.32
2602064793,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,79,5,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,cxx98knqlroknls0ur4fcav9x,Z. Kalmár,Miss,0,0,1,0,0,0.026462974,77.7,42.5
2602071625,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,84,35,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,80u0t08uu1a2ksfvs2jtqe5ex,L. Szabó,Miss,0,0,1,0,0,0.044937402,90.93,51.61
2602074089,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,86,38,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,czwpkn0tomppb4bdgd2bnb8wl,K. Kodro,Miss,0,0,1,0,0,0.197633863,94.08,30.8
2602076069,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,88,10,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,cxx98knqlroknls0ur4fcav9x,Z. Kalmár,Goal,0,0,1,1,1,0.213408411,94.5,38.01
2602078563,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,90,8,ad5l7of8nxlt7c7uyf5pjiy14,MTK Budapest,b9g28mlkw3gjkny2kwluhy7ai,R. Molnár,Miss,0,0,1,0,0,0.257349521,94.29,40.6
2602080345,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cxgv6t0y9g1llgcf4ceq0les4,Fehérvár vs MTK,2023-10-08 00:00:00,91,36,aebm5g2ss8l4r09xu95hpwtwo,Fehérvár FC,6sbuk3qgvdlerup3gwh40qwb8,M. Berki,Miss,0,0,1,0,0,0.056544278,95.34,28.36
2606078331,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,1,58,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,eh53gml3lrkddodh97ooxkdzp,Matheus Leoni,Miss,0,0,1,0,0,0.011535079,77.91,46.1
2606081997,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,4,50,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,dnhrzvijlt9ou1e98pbab20a1,K. Csoboth,Goal,0,0,1,1,1,0.167953044,92.72,45.22
2606098463,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,12,32,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,cvbntq2wknyrd4lcnik8b2y8l,K. Tamás,Miss,0,0,1,0,0,0.037631158,85.68,47.87
2606106371,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,15,47,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,d1yqsgpa2wbkx06mxp2vpmdw5,D. Zsótér,Miss,0,0,1,0,0,0.167249292,92.72,26.79
2606110569,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,17,28,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,7gpcwlnam8jnfftgar3sfd6g9,B. Tóth,Attempt Saved,0,0,1,1,0,0.041318022,93.24,31.62
2606133175,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,27,26,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,3vla7nsfxundapgqtwmf9qvbo,P. Ambrose,Attempt Saved,0,0,1,0,0,0.072347887,96.39,32.57
2606133189,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,27,28,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,3vla7nsfxundapgqtwmf9qvbo,P. Ambrose,Attempt Saved,0,0,1,0,0,0.075624317,96.5,30.4
2606142171,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,31,56,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,cvbntq2wknyrd4lcnik8b2y8l,K. Tamás,Goal,0,0,1,1,1,0.011172324,72.87,35.7
2606153947,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,37,30,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,3vla7nsfxundapgqtwmf9qvbo,P. Ambrose,Attempt Saved,0,0,1,0,0,0.038057979,93.03,46.51
2606154015,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,37,32,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,3vla7nsfxundapgqtwmf9qvbo,P. Ambrose,Attempt Saved,0,0,1,1,0,0.061432838,93.66,44.88
2606199963,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,46,47,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Goal,0,0,1,1,1,0.044613529,85.68,48.35
2606201867,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,48,17,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,7gpcwlnam8jnfftgar3sfd6g9,B. Tóth,Miss,0,0,1,0,0,0.113173291,97.55,32.23
2606204227,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,50,26,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,audxaud1qfxsmi1mq38ke726t,V. Onovo,Goal,0,0,1,1,1,0.381721437,95.45,29.72
2606205563,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,51,38,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,dnhrzvijlt9ou1e98pbab20a1,K. Csoboth,Goal,0,0,1,1,1,0.844619811,99.23,36.45
2606211337,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,56,41,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,7cgis5wen25xbzf5q6ne6tmok,G. Szalai,Goal,0,0,1,1,1,0.143765733,97.13,36.65
2606214441,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,59,14,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,nxz62x5gfz3d8hxqoon6lv1m,Á. Szendrei,Miss,0,0,1,0,0,0.063152514,96.5,22.85
2606215145,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,59,53,c536sj6mlkbx89sp5lu7c2kyr,Kecskeméti TE,1mf6d6mar7exzhxnagmukvgq2,S. Szuhodovszki,Goal,0,0,1,1,1,0.021049095,78.96,22.64
2606220719,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cy0oavi5umkfjt0cjmom4fok4,Újpest vs Kecskemét,2023-10-21 00:00:00,64,50,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,1u4izcno9ple1tl8b06r0o6vp,T. Hall,Miss,0,0,1,0,0,0.060925111,95.55,41.0
